Date,Order Number,Customer,Mode,Depart,Arrive,Valid_Order
05-Apr-24,1192,Mars,Car,05-04-2024 01:30,04-01-2021 00:52,1
25-Apr-24,1212,Mars,Car,25-04-2024 01:31,04-01-2021 02:04,1
15-May-24,1232,Mars,Car,15-05-2024 01:33,04-01-2021 03:16,1
04-Jun-24,1252,Mars,Car,04-06-2024 01:34,04-01-2021 04:28,1
24-Jun-24,1272,Mars,Car,24-06-2024 01:36,04-01-2021 05:40,1
14-Jul-24,1292,Mars,Car,14-07-2024 01:37,04-01-2021 06:52,1
22-Jul-24,1300,Mars,Car,22-07-2024 01:38,04-01-2021 07:21,1
11-Aug-24,1320,Mars,Car,11-08-2024 01:39,04-01-2021 08:33,1
31-Aug-24,1340,Mars,Car,31-08-2024 01:40,04-01-2021 09:45,1
20-Sep-24,1360,Mars,Car,20-09-2024 01:42,04-01-2021 10:57,1
10-Oct-24,1380,Mars,Car,10-10-2024 01:43,04-01-2021 12:09,1
30-Oct-24,1400,Mars,Car,30-10-2024 01:45,04-01-2021 13:21,1
07-Nov-24,1408,Mars,Car,07-11-2024 01:45,04-01-2021 13:50,1
27-Nov-24,1428,Mars,Car,27-11-2024 01:47,04-01-2021 15:02,1
17-Dec-24,1448,Mars,Car,17-12-2024 01:48,04-01-2021 16:14,1
06-Jan-25,1468,Mars,Car,06-01-2025 01:50,04-01-2021 17:26,1
26-Jan-25,1488,Mars,Car,26-01-2025 01:51,04-01-2021 18:38,1
15-Feb-25,1508,Mars,Car,15-02-2025 01:53,04-01-2021 19:50,1
23-Feb-25,1516,Mars,Car,23-02-2025 01:53,04-01-2021 20:19,1
15-Mar-25,1536,Mars,Car,15-03-2025 01:55,04-01-2021 21:31,1
04-Apr-25,1556,Mars,Car,04-04-2025 01:56,04-01-2021 22:43,1
24-Apr-25,1576,Mars,Car,24-04-2025 01:57,04-01-2021 23:55,1
14-May-25,1596,Mars,Car,14-05-2025 01:59,05-01-2021 01:07,1
03-Jun-25,1616,Mars,Car,03-06-2025 02:00,05-01-2021 02:19,1
11-Jun-25,1624,Mars,Car,11-06-2025 02:01,05-01-2021 02:47,1
01-Jul-25,1644,Mars,Car,01-07-2025 02:02,05-01-2021 03:59,1
21-Jul-25,1664,Mars,Car,21-07-2025 02:04,05-01-2021 05:11,1
10-Aug-25,1684,Mars,Car,10-08-2025 02:05,05-01-2021 06:23,1
30-Aug-25,1704,Mars,Car,30-08-2025 02:07,05-01-2021 07:35,1
19-Sep-25,1724,Mars,Car,19-09-2025 02:08,05-01-2021 08:47,1
27-Sep-25,1732,Mars,Car,27-09-2025 02:09,05-01-2021 09:16,1
17-Oct-25,1752,Mars,Car,17-10-2025 02:10,05-01-2021 10:28,1
06-Nov-25,1772,Mars,Car,06-11-2025 02:12,05-01-2021 11:40,1
26-Nov-25,1792,Mars,Car,26-11-2025 02:13,05-01-2021 12:52,1
16-Dec-25,1812,Mars,Car,16-12-2025 02:14,05-01-2021 14:04,1
05-Jan-26,1832,Mars,Car,05-01-2026 02:16,05-01-2021 15:16,1
13-Jan-26,1840,Mars,Car,13-01-2026 02:16,05-01-2021 15:45,1
02-Feb-26,1860,Mars,Car,02-02-2026 02:18,05-01-2021 16:57,1
22-Feb-26,1880,Mars,Car,22-02-2026 02:19,05-01-2021 18:09,1
14-Mar-26,1900,Mars,Car,14-03-2026 02:21,05-01-2021 19:21,1
03-Apr-26,1920,Mars,Car,03-04-2026 02:22,05-01-2021 20:33,1
23-Apr-26,1940,Mars,Car,23-04-2026 02:24,05-01-2021 21:45,1
01-May-26,1948,Mars,Car,01-05-2026 02:24,05-01-2021 22:14,1
21-May-26,1968,Mars,Car,21-05-2026 02:26,05-01-2021 23:26,1
10-Jun-26,1988,Mars,Car,10-06-2026 02:27,06-01-2021 00:38,1
30-Jun-26,2008,Mars,Car,30-06-2026 02:29,06-01-2021 01:50,1
20-Jul-26,2028,Mars,Car,20-07-2026 02:30,06-01-2021 03:02,1
09-Aug-26,2048,Mars,Car,09-08-2026 02:31,06-01-2021 04:14,1
17-Aug-26,2056,Mars,Car,17-08-2026 02:32,06-01-2021 04:43,1
06-Sep-26,2076,Mars,Car,06-09-2026 02:33,06-01-2021 05:55,1
26-Sep-26,2096,Mars,Car,26-09-2026 02:35,06-01-2021 07:07,1
16-Oct-26,2116,Mars,Car,16-10-2026 02:36,06-01-2021 08:19,1
05-Nov-26,2136,Mars,Car,05-11-2026 02:38,06-01-2021 09:31,1
25-Nov-26,2156,Mars,Car,25-11-2026 02:39,06-01-2021 10:43,1
03-Dec-26,2164,Mars,Car,03-12-2026 02:40,06-01-2021 11:11,1
23-Dec-26,2184,Mars,Car,23-12-2026 02:41,06-01-2021 12:23,1
12-Jan-27,2204,Mars,Car,12-01-2027 02:43,06-01-2021 13:35,1
01-Feb-27,2224,Mars,Car,01-02-2027 02:44,06-01-2021 14:47,1
21-Feb-27,2244,Mars,Car,21-02-2027 02:46,06-01-2021 15:59,1
13-Mar-27,2264,Mars,Car,13-03-2027 02:47,06-01-2021 17:11,1
21-Mar-27,2272,Mars,Car,21-03-2027 02:48,06-01-2021 17:40,1
10-Apr-27,2292,Mars,Car,10-04-2027 02:49,06-01-2021 18:52,1
30-Apr-27,2312,Mars,Car,30-04-2027 02:50,06-01-2021 20:04,1
20-May-27,2332,Mars,Car,20-05-2027 02:52,06-01-2021 21:16,1
09-Jun-27,2352,Mars,Car,09-06-2027 02:53,06-01-2021 22:28,1
29-Jun-27,2372,Mars,Car,29-06-2027 02:55,06-01-2021 23:40,1
07-Jul-27,2380,Mars,Car,07-07-2027 02:55,07-01-2021 00:09,1
27-Jul-27,2400,Mars,Car,27-07-2027 02:57,07-01-2021 01:21,1
16-Aug-27,2420,Mars,Car,16-08-2027 02:58,07-01-2021 02:33,1
05-Sep-27,2440,Mars,Car,05-09-2027 03:00,07-01-2021 03:45,1
25-Sep-27,2460,Mars,Car,25-09-2027 03:01,07-01-2021 04:57,1
15-Oct-27,2480,Mars,Car,15-10-2027 03:03,07-01-2021 06:09,1
23-Oct-27,2488,Mars,Car,23-10-2027 03:03,07-01-2021 06:38,1
04-Jan-21,5,Swiss,Bike,04-01-2021 00:04,01-01-2021 01:39,1
24-Jan-21,25,Swiss,Bike,24-01-2021 00:06,01-01-2021 02:51,1
13-Feb-21,45,Swiss,Bike,13-02-2021 00:07,01-01-2021 04:03,1
05-Mar-21,65,Swiss,Bike,05-03-2021 00:09,01-01-2021 05:15,1
25-Mar-21,85,Swiss,Bike,25-03-2021 00:10,01-01-2021 06:27,1
14-Apr-21,105,Swiss,Bike,14-04-2021 00:12,01-01-2021 07:39,1
22-Apr-21,113,Swiss,Bike,22-04-2021 00:12,01-01-2021 08:08,1
12-May-21,133,Swiss,Bike,12-05-2021 00:14,01-01-2021 09:20,1
01-Jun-21,153,Swiss,Bike,01-06-2021 00:15,01-01-2021 10:32,1
21-Jun-21,173,Swiss,Bike,21-06-2021 00:16,01-01-2021 11:44,1
11-Jul-21,193,Swiss,Bike,11-07-2021 00:18,01-01-2021 12:56,1
31-Jul-21,213,Swiss,Bike,31-07-2021 00:19,01-01-2021 14:08,1
08-Aug-21,221,Swiss,Bike,08-08-2021 00:20,01-01-2021 14:37,1
28-Aug-21,241,Swiss,Bike,28-08-2021 00:21,01-01-2021 15:49,1
17-Sep-21,261,Swiss,Bike,17-09-2021 00:23,01-01-2021 17:01,1
07-Oct-21,281,Swiss,Bike,07-10-2021 00:24,01-01-2021 18:13,1
27-Oct-21,301,Swiss,Bike,27-10-2021 00:26,01-01-2021 19:25,1
16-Nov-21,321,Swiss,Bike,16-11-2021 00:27,01-01-2021 20:37,1
24-Nov-21,329,Swiss,Bike,24-11-2021 00:28,01-01-2021 21:05,1
14-Dec-21,349,Swiss,Bike,14-12-2021 00:29,01-01-2021 22:17,1
03-Jan-22,369,Swiss,Bike,03-01-2022 00:31,01-01-2021 23:29,1
23-Jan-22,389,Swiss,Bike,23-01-2022 00:32,02-01-2021 00:41,1
12-Feb-22,409,Swiss,Bike,12-02-2022 00:33,02-01-2021 01:53,1
04-Mar-22,429,Swiss,Bike,04-03-2022 00:35,02-01-2021 03:05,1
12-Mar-22,437,Swiss,Bike,12-03-2022 00:35,02-01-2021 03:34,1
01-Apr-22,457,Swiss,Bike,01-04-2022 00:37,02-01-2021 04:46,1
21-Apr-22,477,Swiss,Bike,21-04-2022 00:38,02-01-2021 05:58,1
11-May-22,497,Swiss,Bike,11-05-2022 00:40,02-01-2021 07:10,1
31-May-22,517,Swiss,Bike,31-05-2022 00:41,02-01-2021 08:22,1
20-Jun-22,537,Swiss,Bike,20-06-2022 00:43,02-01-2021 09:34,1
28-Jun-22,545,Swiss,Bike,28-06-2022 00:43,02-01-2021 10:03,1
18-Jul-22,565,Swiss,Bike,18-07-2022 00:45,02-01-2021 11:15,1
07-Aug-22,585,Swiss,Bike,07-08-2022 00:46,02-01-2021 12:27,1
27-Aug-22,605,Swiss,Bike,27-08-2022 00:48,02-01-2021 13:39,1
16-Sep-22,625,Swiss,Bike,16-09-2022 00:49,02-01-2021 14:51,1
06-Oct-22,645,Swiss,Bike,06-10-2022 00:50,02-01-2021 16:03,1
14-Oct-22,653,Swiss,Bike,14-10-2022 00:51,02-01-2021 16:32,1
03-Nov-22,673,Swiss,Bike,03-11-2022 00:52,02-01-2021 17:44,1
23-Nov-22,693,Swiss,Bike,23-11-2022 00:54,02-01-2021 18:56,1
13-Dec-22,713,Swiss,Bike,13-12-2022 00:55,02-01-2021 20:08,1
02-Jan-23,733,Swiss,Bike,02-01-2023 00:57,02-01-2021 21:20,1
22-Jan-23,753,Swiss,Bike,22-01-2023 00:58,02-01-2021 22:32,1
30-Jan-23,761,Swiss,Bike,30-01-2023 00:59,02-01-2021 23:01,1
19-Feb-23,781,Swiss,Bike,19-02-2023 01:00,03-01-2021 00:13,1
11-Mar-23,801,Swiss,Bike,11-03-2023 01:02,03-01-2021 01:25,1
31-Mar-23,821,Swiss,Bike,31-03-2023 01:03,03-01-2021 02:37,1
20-Apr-23,841,Swiss,Bike,20-04-2023 01:05,03-01-2021 03:49,1
10-May-23,861,Swiss,Bike,10-05-2023 01:06,03-01-2021 05:01,1
18-May-23,869,Swiss,Bike,18-05-2023 01:07,03-01-2021 05:29,1
07-Jun-23,889,Swiss,Bike,07-06-2023 01:08,03-01-2021 06:41,1
27-Jun-23,909,Swiss,Bike,27-06-2023 01:09,03-01-2021 07:53,1
17-Jul-23,929,Swiss,Bike,17-07-2023 01:11,03-01-2021 09:05,1
06-Aug-23,949,Swiss,Bike,06-08-2023 01:12,03-01-2021 10:17,1
26-Aug-23,969,Swiss,Bike,26-08-2023 01:14,03-01-2021 11:29,1
03-Sep-23,977,Swiss,Bike,03-09-2023 01:14,03-01-2021 11:58,1
23-Sep-23,997,Swiss,Bike,23-09-2023 01:16,03-01-2021 13:10,1
13-Oct-23,1017,Swiss,Bike,13-10-2023 01:17,03-01-2021 14:22,1
02-Nov-23,1037,Swiss,Bike,02-11-2023 01:19,03-01-2021 15:34,1
22-Nov-23,1057,Swiss,Bike,22-11-2023 01:20,03-01-2021 16:46,1
12-Dec-23,1077,Swiss,Bike,12-12-2023 01:22,03-01-2021 17:58,1
20-Dec-23,1085,Swiss,Bike,20-12-2023 01:22,03-01-2021 18:27,1
09-Jan-24,1105,Swiss,Bike,09-01-2024 01:24,03-01-2021 19:39,1
29-Jan-24,1125,Swiss,Bike,29-01-2024 01:25,03-01-2021 20:51,1
18-Feb-24,1145,Swiss,Bike,18-02-2024 01:26,03-01-2021 22:03,1
09-Mar-24,1165,Swiss,Bike,09-03-2024 01:28,03-01-2021 23:15,1
29-Mar-24,1185,Swiss,Bike,29-03-2024 01:29,04-01-2021 00:27,1
06-Apr-24,1193,Swiss,Bike,06-04-2024 01:30,04-01-2021 00:56,1
26-Apr-24,1213,Swiss,Bike,26-04-2024 01:31,04-01-2021 02:08,1
16-May-24,1233,Swiss,Bike,16-05-2024 01:33,04-01-2021 03:20,1
05-Jun-24,1253,Swiss,Bike,05-06-2024 01:34,04-01-2021 04:32,1
25-Jun-24,1273,Swiss,Bike,25-06-2024 01:36,04-01-2021 05:44,1
15-Jul-24,1293,Swiss,Bike,15-07-2024 01:37,04-01-2021 06:56,1
23-Jul-24,1301,Swiss,Bike,23-07-2024 01:38,04-01-2021 07:25,1
12-Aug-24,1321,Swiss,Bike,12-08-2024 01:39,04-01-2021 08:37,1
01-Sep-24,1341,Swiss,Bike,01-09-2024 01:41,04-01-2021 09:49,1
21-Sep-24,1361,Swiss,Bike,21-09-2024 01:42,04-01-2021 11:01,1
11-Oct-24,1381,Swiss,Bike,11-10-2024 01:43,04-01-2021 12:13,1
31-Oct-24,1401,Swiss,Bike,31-10-2024 01:45,04-01-2021 13:25,1
08-Nov-24,1409,Swiss,Bike,08-11-2024 01:45,04-01-2021 13:53,1
28-Nov-24,1429,Swiss,Bike,28-11-2024 01:47,04-01-2021 15:05,1
18-Dec-24,1449,Swiss,Bike,18-12-2024 01:48,04-01-2021 16:17,1
07-Jan-25,1469,Swiss,Bike,07-01-2025 01:50,04-01-2021 17:29,1
27-Jan-25,1489,Swiss,Bike,27-01-2025 01:51,04-01-2021 18:41,1
16-Feb-25,1509,Swiss,Bike,16-02-2025 01:53,04-01-2021 19:53,1
24-Feb-25,1517,Swiss,Bike,24-02-2025 01:53,04-01-2021 20:22,1
16-Mar-25,1537,Swiss,Bike,16-03-2025 01:55,04-01-2021 21:34,1
05-Apr-25,1557,Swiss,Bike,05-04-2025 01:56,04-01-2021 22:46,1
25-Apr-25,1577,Swiss,Bike,25-04-2025 01:58,04-01-2021 23:58,1
15-May-25,1597,Swiss,Bike,15-05-2025 01:59,05-01-2021 01:10,1
04-Jun-25,1617,Swiss,Bike,04-06-2025 02:00,05-01-2021 02:22,1
12-Jun-25,1625,Swiss,Bike,12-06-2025 02:01,05-01-2021 02:51,1
02-Jul-25,1645,Swiss,Bike,02-07-2025 02:02,05-01-2021 04:03,1
22-Jul-25,1665,Swiss,Bike,22-07-2025 02:04,05-01-2021 05:15,1
11-Aug-25,1685,Swiss,Bike,11-08-2025 02:05,05-01-2021 06:27,1
31-Aug-25,1705,Swiss,Bike,31-08-2025 02:07,05-01-2021 07:39,1
20-Sep-25,1725,Swiss,Bike,20-09-2025 02:08,05-01-2021 08:51,1
28-Sep-25,1733,Swiss,Bike,28-09-2025 02:09,05-01-2021 09:20,1
18-Oct-25,1753,Swiss,Bike,18-10-2025 02:10,05-01-2021 10:32,1
07-Nov-25,1773,Swiss,Bike,07-11-2025 02:12,05-01-2021 11:44,1
27-Nov-25,1793,Swiss,Bike,27-11-2025 02:13,05-01-2021 12:56,1
17-Dec-25,1813,Swiss,Bike,17-12-2025 02:15,05-01-2021 14:08,1
06-Jan-26,1833,Swiss,Bike,06-01-2026 02:16,05-01-2021 15:20,1
14-Jan-26,1841,Swiss,Bike,14-01-2026 02:17,05-01-2021 15:49,1
03-Feb-26,1861,Swiss,Bike,03-02-2026 02:18,05-01-2021 17:01,1
23-Feb-26,1881,Swiss,Bike,23-02-2026 02:19,05-01-2021 18:13,1
15-Mar-26,1901,Swiss,Bike,15-03-2026 02:21,05-01-2021 19:25,1
04-Apr-26,1921,Swiss,Bike,04-04-2026 02:22,05-01-2021 20:37,1
24-Apr-26,1941,Swiss,Bike,24-04-2026 02:24,05-01-2021 21:49,1
02-May-26,1949,Swiss,Bike,02-05-2026 02:24,05-01-2021 22:17,1
22-May-26,1969,Swiss,Bike,22-05-2026 02:26,05-01-2021 23:29,1
11-Jun-26,1989,Swiss,Bike,11-06-2026 02:27,06-01-2021 00:41,1
01-Jul-26,2009,Swiss,Bike,01-07-2026 02:29,06-01-2021 01:53,1
21-Jul-26,2029,Swiss,Bike,21-07-2026 02:30,06-01-2021 03:05,1
10-Aug-26,2049,Swiss,Bike,10-08-2026 02:31,06-01-2021 04:17,1
18-Aug-26,2057,Swiss,Bike,18-08-2026 02:32,06-01-2021 04:46,1
07-Sep-26,2077,Swiss,Bike,07-09-2026 02:34,06-01-2021 05:58,1
27-Sep-26,2097,Swiss,Bike,27-09-2026 02:35,06-01-2021 07:10,1
17-Oct-26,2117,Swiss,Bike,17-10-2026 02:36,06-01-2021 08:22,1
06-Nov-26,2137,Swiss,Bike,06-11-2026 02:38,06-01-2021 09:34,1
26-Nov-26,2157,Swiss,Bike,26-11-2026 02:39,06-01-2021 10:46,1
04-Dec-26,2165,Swiss,Bike,04-12-2026 02:40,06-01-2021 11:15,1
24-Dec-26,2185,Swiss,Bike,24-12-2026 02:41,06-01-2021 12:27,1
13-Jan-27,2205,Swiss,Bike,13-01-2027 02:43,06-01-2021 13:39,1
02-Feb-27,2225,Swiss,Bike,02-02-2027 02:44,06-01-2021 14:51,1
22-Feb-27,2245,Swiss,Bike,22-02-2027 02:46,06-01-2021 16:03,1
14-Mar-27,2265,Swiss,Bike,14-03-2027 02:47,06-01-2021 17:15,1
22-Mar-27,2273,Swiss,Bike,22-03-2027 02:48,06-01-2021 17:44,1
11-Apr-27,2293,Swiss,Bike,11-04-2027 02:49,06-01-2021 18:56,1
01-May-27,2313,Swiss,Bike,01-05-2027 02:51,06-01-2021 20:08,1
21-May-27,2333,Swiss,Bike,21-05-2027 02:52,06-01-2021 21:20,1
10-Jun-27,2353,Swiss,Bike,10-06-2027 02:53,06-01-2021 22:32,1
30-Jun-27,2373,Swiss,Bike,30-06-2027 02:55,06-01-2021 23:44,1
08-Jul-27,2381,Swiss,Bike,08-07-2027 02:55,07-01-2021 00:13,1
28-Jul-27,2401,Swiss,Bike,28-07-2027 02:57,07-01-2021 01:25,1
17-Aug-27,2421,Swiss,Bike,17-08-2027 02:58,07-01-2021 02:37,1
06-Sep-27,2441,Swiss,Bike,06-09-2027 03:00,07-01-2021 03:49,1
26-Sep-27,2461,Swiss,Bike,26-09-2027 03:01,07-01-2021 05:01,1
16-Oct-27,2481,Swiss,Bike,16-10-2027 03:03,07-01-2021 06:13,1
24-Oct-27,2489,Swiss,Bike,24-10-2027 03:03,07-01-2021 06:41,1
09-Jan-21,10,Swiss,Train,09-01-2021 00:05,01-01-2021 01:57,1
29-Jan-21,30,Swiss,Train,29-01-2021 00:06,01-01-2021 03:09,1
18-Feb-21,50,Swiss,Train,18-02-2021 00:08,01-01-2021 04:21,1
10-Mar-21,70,Swiss,Train,10-03-2021 00:09,01-01-2021 05:33,1
30-Mar-21,90,Swiss,Train,30-03-2021 00:10,01-01-2021 06:45,1
27-Apr-21,118,Swiss,Train,27-04-2021 00:12,01-01-2021 08:26,1
17-May-21,138,Swiss,Train,17-05-2021 00:14,01-01-2021 09:38,1
06-Jun-21,158,Swiss,Train,06-06-2021 00:15,01-01-2021 10:50,1
26-Jun-21,178,Swiss,Train,26-06-2021 00:17,01-01-2021 12:02,1
16-Jul-21,198,Swiss,Train,16-07-2021 00:18,01-01-2021 13:14,1
13-Aug-21,226,Swiss,Train,13-08-2021 00:20,01-01-2021 14:55,1
02-Sep-21,246,Swiss,Train,02-09-2021 00:22,01-01-2021 16:07,1
22-Sep-21,266,Swiss,Train,22-09-2021 00:23,01-01-2021 17:19,1
12-Oct-21,286,Swiss,Train,12-10-2021 00:25,01-01-2021 18:31,1
01-Nov-21,306,Swiss,Train,01-11-2021 00:26,01-01-2021 19:43,1
29-Nov-21,334,Swiss,Train,29-11-2021 00:28,01-01-2021 21:23,1
19-Dec-21,354,Swiss,Train,19-12-2021 00:29,01-01-2021 22:35,1
08-Jan-22,374,Swiss,Train,08-01-2022 00:31,01-01-2021 23:47,1
28-Jan-22,394,Swiss,Train,28-01-2022 00:32,02-01-2021 00:59,1
17-Feb-22,414,Swiss,Train,17-02-2022 00:34,02-01-2021 02:11,1
17-Mar-22,442,Swiss,Train,17-03-2022 00:36,02-01-2021 03:52,1
06-Apr-22,462,Swiss,Train,06-04-2022 00:37,02-01-2021 05:04,1
26-Apr-22,482,Swiss,Train,26-04-2022 00:39,02-01-2021 06:16,1
16-May-22,502,Swiss,Train,16-05-2022 00:40,02-01-2021 07:28,1
05-Jun-22,522,Swiss,Train,05-06-2022 00:42,02-01-2021 08:40,1
03-Jul-22,550,Swiss,Train,03-07-2022 00:44,02-01-2021 10:21,1
23-Jul-22,570,Swiss,Train,23-07-2022 00:45,02-01-2021 11:33,1
12-Aug-22,590,Swiss,Train,12-08-2022 00:46,02-01-2021 12:45,1
01-Sep-22,610,Swiss,Train,01-09-2022 00:48,02-01-2021 13:57,1
21-Sep-22,630,Swiss,Train,21-09-2022 00:49,02-01-2021 15:09,1
19-Oct-22,658,Swiss,Train,19-10-2022 00:51,02-01-2021 16:50,1
08-Nov-22,678,Swiss,Train,08-11-2022 00:53,02-01-2021 18:02,1
28-Nov-22,698,Swiss,Train,28-11-2022 00:54,02-01-2021 19:14,1
18-Dec-22,718,Swiss,Train,18-12-2022 00:56,02-01-2021 20:26,1
07-Jan-23,738,Swiss,Train,07-01-2023 00:57,02-01-2021 21:38,1
04-Feb-23,766,Swiss,Train,04-02-2023 00:59,02-01-2021 23:19,1
24-Feb-23,786,Swiss,Train,24-02-2023 01:01,03-01-2021 00:31,1
16-Mar-23,806,Swiss,Train,16-03-2023 01:02,03-01-2021 01:43,1
05-Apr-23,826,Swiss,Train,05-04-2023 01:03,03-01-2021 02:55,1
25-Apr-23,846,Swiss,Train,25-04-2023 01:05,03-01-2021 04:07,1
23-May-23,874,Swiss,Train,23-05-2023 01:07,03-01-2021 05:47,1
12-Jun-23,894,Swiss,Train,12-06-2023 01:08,03-01-2021 06:59,1
02-Jul-23,914,Swiss,Train,02-07-2023 01:10,03-01-2021 08:11,1
22-Jul-23,934,Swiss,Train,22-07-2023 01:11,03-01-2021 09:23,1
11-Aug-23,954,Swiss,Train,11-08-2023 01:13,03-01-2021 10:35,1
08-Sep-23,982,Swiss,Train,08-09-2023 01:15,03-01-2021 12:16,1
28-Sep-23,1002,Swiss,Train,28-09-2023 01:16,03-01-2021 13:28,1
18-Oct-23,1022,Swiss,Train,18-10-2023 01:18,03-01-2021 14:40,1
07-Nov-23,1042,Swiss,Train,07-11-2023 01:19,03-01-2021 15:52,1
27-Nov-23,1062,Swiss,Train,27-11-2023 01:20,03-01-2021 17:04,1
25-Dec-23,1090,Swiss,Train,25-12-2023 01:22,03-01-2021 18:45,1
14-Jan-24,1110,Swiss,Train,14-01-2024 01:24,03-01-2021 19:57,1
03-Feb-24,1130,Swiss,Train,03-02-2024 01:25,03-01-2021 21:09,1
23-Feb-24,1150,Swiss,Train,23-02-2024 01:27,03-01-2021 22:21,1
14-Mar-24,1170,Swiss,Train,14-03-2024 01:28,03-01-2021 23:33,1
11-Apr-24,1198,Swiss,Train,11-04-2024 01:30,04-01-2021 01:14,1
01-May-24,1218,Swiss,Train,01-05-2024 01:32,04-01-2021 02:26,1
21-May-24,1238,Swiss,Train,21-05-2024 01:33,04-01-2021 03:38,1
10-Jun-24,1258,Swiss,Train,10-06-2024 01:35,04-01-2021 04:50,1
30-Jun-24,1278,Swiss,Train,30-06-2024 01:36,04-01-2021 06:02,1
28-Jul-24,1306,Swiss,Train,28-07-2024 01:38,04-01-2021 07:43,1
17-Aug-24,1326,Swiss,Train,17-08-2024 01:39,04-01-2021 08:55,1
06-Sep-24,1346,Swiss,Train,06-09-2024 01:41,04-01-2021 10:07,1
26-Sep-24,1366,Swiss,Train,26-09-2024 01:42,04-01-2021 11:19,1
16-Oct-24,1386,Swiss,Train,16-10-2024 01:44,04-01-2021 12:31,1
13-Nov-24,1414,Swiss,Train,13-11-2024 01:46,04-01-2021 14:11,1
03-Dec-24,1434,Swiss,Train,03-12-2024 01:47,04-01-2021 15:23,1
23-Dec-24,1454,Swiss,Train,23-12-2024 01:49,04-01-2021 16:35,1
12-Jan-25,1474,Swiss,Train,12-01-2025 01:50,04-01-2021 17:47,1
01-Feb-25,1494,Swiss,Train,01-02-2025 01:52,04-01-2021 18:59,1
01-Mar-25,1522,Swiss,Train,01-03-2025 01:54,04-01-2021 20:40,1
21-Mar-25,1542,Swiss,Train,21-03-2025 01:55,04-01-2021 21:52,1
10-Apr-25,1562,Swiss,Train,10-04-2025 01:56,04-01-2021 23:04,1
30-Apr-25,1582,Swiss,Train,30-04-2025 01:58,05-01-2021 00:16,1
20-May-25,1602,Swiss,Train,20-05-2025 01:59,05-01-2021 01:28,1
17-Jun-25,1630,Swiss,Train,17-06-2025 02:01,05-01-2021 03:09,1
07-Jul-25,1650,Swiss,Train,07-07-2025 02:03,05-01-2021 04:21,1
27-Jul-25,1670,Swiss,Train,27-07-2025 02:04,05-01-2021 05:33,1
16-Aug-25,1690,Swiss,Train,16-08-2025 02:06,05-01-2021 06:45,1
05-Sep-25,1710,Swiss,Train,05-09-2025 02:07,05-01-2021 07:57,1
03-Oct-25,1738,Swiss,Train,03-10-2025 02:09,05-01-2021 09:38,1
23-Oct-25,1758,Swiss,Train,23-10-2025 02:11,05-01-2021 10:50,1
12-Nov-25,1778,Swiss,Train,12-11-2025 02:12,05-01-2021 12:02,1
02-Dec-25,1798,Swiss,Train,02-12-2025 02:13,05-01-2021 13:14,1
22-Dec-25,1818,Swiss,Train,22-12-2025 02:15,05-01-2021 14:26,1
19-Jan-26,1846,Swiss,Train,19-01-2026 02:17,05-01-2021 16:07,1
08-Feb-26,1866,Swiss,Train,08-02-2026 02:18,05-01-2021 17:19,1
28-Feb-26,1886,Swiss,Train,28-02-2026 02:20,05-01-2021 18:31,1
20-Mar-26,1906,Swiss,Train,20-03-2026 02:21,05-01-2021 19:43,1
09-Apr-26,1926,Swiss,Train,09-04-2026 02:23,05-01-2021 20:55,1
07-May-26,1954,Swiss,Train,07-05-2026 02:25,05-01-2021 22:35,1
27-May-26,1974,Swiss,Train,27-05-2026 02:26,05-01-2021 23:47,1
16-Jun-26,1994,Swiss,Train,16-06-2026 02:28,06-01-2021 00:59,1
06-Jul-26,2014,Swiss,Train,06-07-2026 02:29,06-01-2021 02:11,1
26-Jul-26,2034,Swiss,Train,26-07-2026 02:30,06-01-2021 03:23,1
23-Aug-26,2062,Swiss,Train,23-08-2026 02:32,06-01-2021 05:04,1
12-Sep-26,2082,Swiss,Train,12-09-2026 02:34,06-01-2021 06:16,1
02-Oct-26,2102,Swiss,Train,02-10-2026 02:35,06-01-2021 07:28,1
22-Oct-26,2122,Swiss,Train,22-10-2026 02:37,06-01-2021 08:40,1
11-Nov-26,2142,Swiss,Train,11-11-2026 02:38,06-01-2021 09:52,1
09-Dec-26,2170,Swiss,Train,09-12-2026 02:40,06-01-2021 11:33,1
29-Dec-26,2190,Swiss,Train,29-12-2026 02:42,06-01-2021 12:45,1
18-Jan-27,2210,Swiss,Train,18-01-2027 02:43,06-01-2021 13:57,1
07-Feb-27,2230,Swiss,Train,07-02-2027 02:45,06-01-2021 15:09,1
27-Feb-27,2250,Swiss,Train,27-02-2027 02:46,06-01-2021 16:21,1
27-Mar-27,2278,Swiss,Train,27-03-2027 02:48,06-01-2021 18:02,1
16-Apr-27,2298,Swiss,Train,16-04-2027 02:49,06-01-2021 19:14,1
06-May-27,2318,Swiss,Train,06-05-2027 02:51,06-01-2021 20:26,1
26-May-27,2338,Swiss,Train,26-05-2027 02:52,06-01-2021 21:38,1
15-Jun-27,2358,Swiss,Train,15-06-2027 02:54,06-01-2021 22:50,1
13-Jul-27,2386,Swiss,Train,13-07-2027 02:56,07-01-2021 00:31,1
02-Aug-27,2406,Swiss,Train,02-08-2027 02:57,07-01-2021 01:43,1
22-Aug-27,2426,Swiss,Train,22-08-2027 02:59,07-01-2021 02:55,1
11-Sep-27,2446,Swiss,Train,11-09-2027 03:00,07-01-2021 04:07,1
